id,title,release_date,popularity,vote_count,vote_average,runtime,budget,revenue,gender,original_name,cast_popularity,order
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,William Hurt,8.633,36
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Cobie Smulders,5.286,37
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Sean Gunn,5.349,38
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Winston Duke,3.79,39
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Linda Cardellini,9.327,40
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Maximiliano Hernández,2.386,41
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Frank Grillo,14.019,42
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Hiroyuki Sanada,12.165,43
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Tom Vaughan-Lawlor,1.296,44
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,James D'Arcy,6.763,45
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Jacob Batalon,2.211,46
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Vin Diesel,28.792,47
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Bradley Cooper,9.227,48
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Gwyneth Paltrow,7.209,49
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Robert Redford,6.194,50
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Josh Brolin,13.966,51
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Chris Pratt,15.877,52
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Samuel L. Jackson,27.022,53
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Lexi Rabe,1.596,54
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Joe Russo,3.229,55
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Ross Marquand,2.159,56
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Emma Fuhrmann,2.061,57
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Michael James Shaw,2.737,58
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Terry Notary,2.22,59
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Kerry Condon,5.527,60
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Ben Sakamoto,1.156,61
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Ava Russo,1.721,62
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Cade Woodward,1.4,63
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Stan Lee,6.023,64
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Yvette Nicole Brown,2.544,65
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Callan Mulvey,5.744,66
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Lia Russo,1.545,67
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Julian Russo,0.828,68
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Taylor Patterson,0.98,69
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Agostino Rosalina,0.6,70
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Ken Jeong,6.193,71
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Ty Simpkins,5.54,72
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Jackson A. Dunn,1.865,73
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Lee Moore,1.078,74
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Bazlo LeClair,0.6,75
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Loen LeClair,0.6,76
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Matthew Berry,0.6,77
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Joy McAvoy,0.84,78
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,John Michael Morris,0.84,79
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Michael A. Cook,0.6,80
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Brent McGee,0.98,81
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Brian Schaeffer,0.828,82
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Jamie Wedel,0.6,83
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Anthony G Breed,0.654,84
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Erica Ribley,0.98,85
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Monique Ganderton,2.992,86
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Jim Starlin,1.445,87
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Jimmy Ray Pickens,1.38,88
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Hye Jin Jang,0.652,89
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Russell Bobbitt,0.704,90
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,James Lin,0.6,91
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Jack Champion,1.22,92
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Sam Hargrave,5.526,93
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Patrick Gorman,0.6,94
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Aaron Lazar,1.4,95
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Robert Pralgo,2.931,96
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Tom Wisdom,2.002,97
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,John Posey,2.853,98
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,1,Ameenah Kaplan,3.223,99
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Olaniyan Thurmon,1.052,100
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,0,Jennifer Elmore,0.6,101
299534,Avengers: Endgame,24/4/19,319.201,18918,8.3,181,3.56E+08,2797800564,2,Mike Lutz,0.738,102
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Amandla Stenberg,2.819,0
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Regina Hall,4.865,1
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Russell Hornsby,3.893,2
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,K.J. Apa,4.66,3
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Common,3.423,4
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Anthony Mackie,9.099,5
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Algee Smith,2.174,6
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Lamar Johnson,1.617,7
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Issa Rae,2.716,8
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Sabrina Carpenter,4.616,9
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,TJ Wright,0.6,10
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Dominique Fishback,1.622,11
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,0,Megan Lawless,0.6,12
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Tony Vaughn,0.6,13
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,0,Karan Kendrick,3.066,14
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Susan Santiago,0.884,15
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,0,Rayven Symone Ferrell,0.88,16
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Marcia Wright,0.6,17
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Drew Starkey,4.25,18
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Dustin Lewis,1.38,19
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,0,Rhonda Johnson Dents,0.6,20
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Brian Lafontaine,0.6,21
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Al Mitchell,0.654,22
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Iyana Halley,1.38,23
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Tanya Christiansen,0.6,24
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Andrene Ward-Hammond,1.4,25
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,0,Heaven Hightower,0.6,26
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Myles Evans,0.6,27
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,0,Kai N. Ture,0.6,28
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,0,Hassan Welch,0.6,29
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,0,Maxwell Cardona,0.6,30
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,1,Abby Glover,0.6,31
470044,The Hate U Give,19/10/18,25.655,1594,8.3,133,2.30E+07,34934009,2,Milton Saul,0.98,32
504253,I Want to Eat Your Pancreas,1/9/18,84.262,792,8.3,108,0,33748006,2,Mahiro Takasugi,2.318,0
504253,I Want to Eat Your Pancreas,1/9/18,84.262,792,8.3,108,0,33748006,1,Lynn,3.364,1
504253,I Want to Eat Your Pancreas,1/9/18,84.262,792,8.3,108,0,33748006,2,Jun Fukushima,3.653,2
504253,I Want to Eat Your Pancreas,1/9/18,84.262,792,8.3,108,0,33748006,2,Shin-ichiro Miki,5.011,3
504253,I Want to Eat Your Pancreas,1/9/18,84.262,792,8.3,108,0,33748006,1,Atsuko Tanaka,4.55,4
504253,I Want to Eat Your Pancreas,1/9/18,84.262,792,8.3,108,0,33748006,2,Yuma Uchida,3.677,5
504253,I Want to Eat Your Pancreas,1/9/18,84.262,792,8.3,108,0,33748006,1,Yukiyo Fujii,1.321,6
504253,I Want to Eat Your Pancreas,1/9/18,84.262,792,8.3,108,0,33748006,1,Emi Wakui,0.652,7
785534,Paper Lives,12/3/21,52.732,242,8.3,96,0,0,2,Çağatay Ulusoy,5.719,1
785534,Paper Lives,12/3/21,52.732,242,8.3,96,0,0,0,Emir Ali Dogrul,0.6,2
785534,Paper Lives,12/3/21,52.732,242,8.3,96,0,0,0,Ersin Arıcı,0.6,3
785534,Paper Lives,12/3/21,52.732,242,8.3,96,0,0,2,Turgay Tanülkü,0.6,4
785534,Paper Lives,12/3/21,52.732,242,8.3,96,0,0,1,Selen Öztürk,1.253,5
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Robert Downey Jr.,32.795,0
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Chris Hemsworth,18.647,1
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Mark Ruffalo,7.954,2
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Chris Evans,17.209,3
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Scarlett Johansson,34.79,4
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Benedict Cumberbatch,16.863,5
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Tom Holland,41.395,6
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Chadwick Boseman,8.08,7
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Don Cheadle,6.919,8
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Zoe Saldana,15.497,9
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Karen Gillan,13.41,10
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Elizabeth Olsen,13.187,11
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Paul Bettany,6.31,12
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Anthony Mackie,10.331,13
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Sebastian Stan,11.344,14
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Tom Hiddleston,24.5,15
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Idris Elba,22.937,16
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Danai Gurira,5.907,17
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Peter Dinklage,8.28,18
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Benedict Wong,14.865,19
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Pom Klementieff,5.635,20
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Dave Bautista,15.502,21
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Vin Diesel,28.792,22
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Bradley Cooper,9.227,23
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Gwyneth Paltrow,7.209,24
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Benicio del Toro,6.503,25
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Josh Brolin,13.966,26
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Chris Pratt,15.877,27
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Sean Gunn,5.349,28
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,William Hurt,8.633,29
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Letitia Wright,3.506,30
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Terry Notary,2.22,31
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Tom Vaughan-Lawlor,1.296,32
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Carrie Coon,12.732,33
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Michael James Shaw,2.737,34
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Stan Lee,6.023,35
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Winston Duke,3.79,36
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Florence Kasumba,3.15,37
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Kerry Condon,5.527,38
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Monique Ganderton,2.992,39
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Jacob Batalon,2.211,40
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Tiffany Espensen,1.189,41
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Isabella Amara,0.6,42
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Ethan Dizon,1.951,43
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Ariana Greenblatt,4.647,44
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Ameenah Kaplan,3.223,45
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Ross Marquand,2.159,46
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Michael Anthony Rogers,1.38,47
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Stephen McFeely,3.784,48
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Aaron Lazar,1.4,49
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Robert Pralgo,2.931,50
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Olaniyan Thurmon,1.052,51
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Blair Jasin,0.98,52
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Matthew Zuk,1.532,53
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Laura Miller,0.6,54
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Kenneth Branagh,7.075,55
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Samuel L. Jackson,27.022,56
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Cobie Smulders,5.286,57
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Harrison Osterfield,1.604,58
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Gary Peebles,0.787,59
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Marija Abney,0.6,60
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Zola Williams,0.728,61
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,1,Marie Mouroum,0.84,62
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,0,James Siderits,0.98,63
299536,Avengers: Infinity War,25/4/18,402.658,22533,8.3,149,3.00E+08,2046239637,2,Precious Jenkins,1.22,64
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Viggo Mortensen,8.99,0
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Mahershala Ali,8.84,1
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,1,Linda Cardellini,9.327,2
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Sebastian Maniscalco,2.259,3
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Dimiter D. Marinov,1.4,4
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Mike Hatton,0.6,5
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,P. J. Byrne,5.376,6
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Joe Cortese,1.22,7
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,1,Maggie Nixon,0.6,8
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Von Lewis,0.6,9
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Jon Sortland,0.6,10
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Don Stark,1.897,11
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Anthony Mangano,1.323,12
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Paul Sloan,3.172,13
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Quinn Duffy,0.749,14
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Seth Hurwitz,0.6,15
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Hudson Galloway,0.6,16
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Gavin Foley,0.6,17
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Rodolfo Vallelonga,0.6,18
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Louis Venere,0.6,19
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Frank Vallelonga,1.38,20
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Don DiPetta,0.672,21
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,1,Jenna Laurenzo,0.6,22
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,1,Suehyla El-Attar,1.048,23
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Kenneth Israel,1.481,24
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Derrick Spears,0.694,25
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Johnny Williams,1.291,26
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Randal Gonzalez,0.6,27
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Iqbal Theba,1.284,28
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Sharon Landry,1.22,29
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Nick Vallelonga,1.768,30
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,David An,0.732,31
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Mike Cerrone,0.6,32
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Peter Gabb,0.6,33
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Gertrud Sigle,0.6,34
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,1,Geraldine Singer,8.495,35
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Ron Flagge,1.094,36
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Martin Bats Bradford,2.77,37
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Ted Huckabee,0.771,38
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Gralen Bryant Banks,1.07,39
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Sam Malone,0.884,40
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Floyd Miles,0.6,41
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,David Kallaway,2.588,42
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,James W. Evermore,0.664,43
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Harrison Stone,0.6,44
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Ricky Muse,1.516,45
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Tom Virtue,3.569,46
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Christina Simpkins,0.6,47
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Kermit Burns III,0.6,48
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Lindsay Brice,0.6,49
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Shane Partlow,1.388,50
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Daniel Greene,0.652,51
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Brian Distance,1.664,52
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,Craig DiFrancia,0.6,53
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Dennis W. Hall,0.6,54
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,1,Leslie Castay,0.84,55
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,0,David Simpson,0.6,56
490132,Green Book,16/11/18,34.152,8179,8.3,130,2.30E+07,319700000,2,Jim Klock,1.96,57
